shuffle	jackknife	query	spec	pid	prediCAT	forced_prediCAT	snn	asm	asm_matches
jk2	k10_as_query	BGC0001166_AGQ43600-1_2990_mod3_d-ala	d-ala	84.36	no_confident_result	ala	0.745192634194748	ala|d-ala	9
jk2	k10_as_query	CCJ67637-1_1654_mod2_d-val	d-val	99.37	no_confident_result	d-val	3.18832599294847	d-val|leu|val	9
jk2	k10_as_query	CCJ67637-1_1654_mod2_d-val	d-val	99.37	no_confident_result	d-val	3.18832599294847	d-val|leu|val	9
jk2	k10_as_query	CCJ67637-1_576_mod1_d-leu	d-leu	78.96	no_confident_result	no_confident_result	0	d-leu|d-val|leu|val	9
jk2	k10_as_query	CCJ67637-1_576_mod1_d-leu	d-leu	78.96	no_confident_result	no_confident_result	0	d-leu|d-val|leu|val	9
jk2	k10_as_query	CCJ67638-1_1653_mod2_d-val	d-val	95.59	no_confident_result	d-val	3.09093744775174	d-val|leu|val	9
jk2	k10_as_query	CCJ67638-1_1653_mod2_d-val	d-val	95.59	no_confident_result	d-val	3.09093744775174	d-val|leu|val	9
jk2	k10_as_query	EFE73312-1_1526_mod2_thr	thr	100	no_confident_result	ser	1.58650638462915	athr|deoxy-thr|dhab|dht|ser|thr	9
jk2	k10_as_query	EFE73312-1_1526_mod2_thr	thr	100	no_confident_result	ser	1.58650638462915	athr|deoxy-thr|dhab|dht|ser|thr	9
jk2	k10_as_query	EWS95124_960_mod2_hpg	hpg	53.72	no_confident_result	no_confident_result	0	hpg	9
jk2	k10_as_query	EWS95124_960_mod2_hpg	hpg	53.72	no_confident_result	no_confident_result	0	hpg	9
jk2	k10_as_query	O05647_A2_phe	phe	61.31	no_confident_result	33p-l-ala	0	phe	9
jk2	k10_as_query	O05647_A2_phe	phe	61.31	no_confident_result	33p-l-ala	0	phe	9
jk2	k10_as_query	O07944_A2_phe	phe	56.81	no_confident_result	no_confident_result	0	phe	9
jk2	k10_as_query	O07944_A2_phe	phe	56.81	no_confident_result	no_confident_result	0	phe	9
jk2	k10_as_query	O30980_A1-7-_pro	pro	99.52	pro	pro	0.572825816976455	pro	9
jk2	k10_as_query	O30980_A1-7-_pro	pro	99.52	pro	pro	0.572825816976455	pro	9
jk2	k10_as_query	O52819_A3_asn	asn	86.76	asn	asn	0.568051158220445	asn	9
jk2	k10_as_query	O52819_A3_asn	asn	86.76	asn	asn	0.568051158220445	asn	9
jk2	k10_as_query	O52820_A2-5-_hpg|hpg2cl	hpg|hpg2cl	87.67	no_confident_result	hpg|hpg2cl	3.1483464312614	hpg|hpg2cl|tyr	9
jk2	k10_as_query	O52820_A2-5-_hpg|hpg2cl	hpg|hpg2cl	87.67	no_confident_result	hpg|hpg2cl	3.1483464312614	hpg|hpg2cl|tyr	9
jk2	k10_as_query	O52821_A1-7-_dpg	dpg	88.61	no_confident_result	dpg	3.64687037382523	dpg	9
jk2	k10_as_query	O52821_A1-7-_dpg	dpg	88.61	no_confident_result	dpg	3.64687037382523	dpg	9
jk2	k10_as_query	O69246_A1-4-_val	val	63.47	no_confident_result	val	0	val	9
jk2	k10_as_query	O69246_A1-4-_val	val	63.47	no_confident_result	val	0	val	9
jk2	k10_as_query	O85168_A3_dab	dab	91.67	no_confident_result	dab	2.58518051624738	dab	9
jk2	k10_as_query	O85168_A3_dab	dab	91.67	no_confident_result	dab	2.58518051624738	dab	9
jk2	k10_as_query	O85740_A1-3-_cys	cys	44.25	no_confident_result	cys	0	cys	9
jk2	k10_as_query	O85740_A1-3-_cys	cys	44.25	no_confident_result	cys	0	cys	9
jk2	k10_as_query	P07702_A1_aad	aad	63.05	no_confident_result	aad	0	aad	9
jk2	k10_as_query	P07702_A1_aad	aad	63.05	no_confident_result	aad	0	aad	9
jk2	k10_as_query	P0C062_A1-1-_phe	phe	65.12	phe	phe	0.0235315202607048	phe	9
jk2	k10_as_query	P0C062_A1-1-_phe	phe	65.12	phe	phe	0.0235315202607048	phe	9
jk2	k10_as_query	P10378/2506183_A1_dhb|sal	dhb|sal	85.97	no_confident_result	dhb|sal	0.458803025029504	dhb|sal	9
jk2	k10_as_query	P10378/2506183_A1_dhb|sal	dhb|sal	85.97	no_confident_result	dhb|sal	0.458803025029504	dhb|sal	9
jk2	k10_as_query	P26046_A2_cys	cys	99.81	no_confident_result	cys	0.8053041092285	cys	9
jk2	k10_as_query	P26046_A2_cys	cys	99.81	no_confident_result	cys	0.8053041092285	cys	9
jk2	k10_as_query	P27206_A3_leu	leu	97.63	leu	leu	1.67274156531564	leu	9
jk2	k10_as_query	P27206_A3_leu	leu	97.63	leu	leu	1.67274156531564	leu	9
jk2	k10_as_query	P39847_A1_glu	glu	94.61	glu	glu	2.11113772641501	glu	9
jk2	k10_as_query	P39847_A1_glu	glu	94.61	glu	glu	2.11113772641501	glu	9
jk2	k10_as_query	P39847_A2_val	val	77.73	no_confident_result	ala|val	0.424983852096658	ala|val	9
jk2	k10_as_query	P39847_A2_val	val	77.73	no_confident_result	ala|val	0.424983852096658	ala|val	9
jk2	k10_as_query	P94459_A1_pro	pro	75.54	pro	pro	0.250265019296783	pro	9
jk2	k10_as_query	P94459_A1_pro	pro	75.54	pro	pro	0.250265019296783	pro	9
jk2	k10_as_query	P94873_A1_aad	aad	64.24	no_confident_result	aad	0	aad	9
jk2	k10_as_query	P94873_A1_aad	aad	64.24	no_confident_result	aad	0	aad	9
jk2	k10_as_query	Q01886v2_A2_ala	ala	100	no_confident_result	ala	0.633615518543037	ala	9
jk2	k10_as_query	Q01886v2_A2_ala	ala	100	no_confident_result	ala	0.633615518543037	ala	9
jk2	k10_as_query	Q04747_A2-5-_asp	asp	69.92	asp	asp	0.188539722338753	asp	9
jk2	k10_as_query	Q04747_A2-5-_asp	asp	69.92	asp	asp	0.188539722338753	asp	9
jk2	k10_as_query	Q09164_A3_leu	leu	62.55	no_confident_result	leu	0	leu	9
jk2	k10_as_query	Q09164_A3_leu	leu	62.55	no_confident_result	leu	0	leu	9
jk2	k10_as_query	Q09164_A5_bmt	bmt	56.92	no_confident_result	abu	0	bmt	9
jk2	k10_as_query	Q09164_A5_bmt	bmt	56.92	no_confident_result	abu	0	bmt	9
jk2	k10_as_query	Q5DIP4_A4-7-_horn	horn	66.34	no_confident_result	horn	0	horn	9
jk2	k10_as_query	Q5DIP4_A4-7-_horn	horn	66.34	no_confident_result	horn	0	horn	9
jk2	k10_as_query	Q5DIV7_A3_ser	ser	94.98	no_confident_result	ser	2.52546396748867	ser	9
jk2	k10_as_query	Q5DIV7_A3_ser	ser	94.98	no_confident_result	ser	2.52546396748867	ser	9
jk2	k10_as_query	Q70AZ7_A1_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.96161364681454	hpg|hpg2cl	9
jk2	k10_as_query	Q70AZ7_A1_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.96161364681454	hpg|hpg2cl	9
jk2	k10_as_query	Q70AZ9a_A1_hpg|hpg2cl	hpg|hpg2cl	87.01	no_confident_result	hpg	2.95734048288101	hpg|hpg2cl	9
jk2	k10_as_query	Q70AZ9a_A1_hpg|hpg2cl	hpg|hpg2cl	87.01	no_confident_result	hpg	2.95734048288101	hpg|hpg2cl	9
jk2	k10_as_query	Q70AZ9b_A1_hpg|hpg2cl	hpg|hpg2cl	87.01	no_confident_result	hpg	2.95734048288101	hpg|hpg2cl	9
jk2	k10_as_query	Q70AZ9b_A1_hpg|hpg2cl	hpg|hpg2cl	87.01	no_confident_result	hpg	2.95734048288101	hpg|hpg2cl	9
jk2	k10_as_query	Q70LM5_A5-11-_trp	trp	78.29	no_confident_result	trp	0.703612049513073	trp	9
jk2	k10_as_query	Q70LM5_A5-11-_trp	trp	78.29	no_confident_result	trp	0.703612049513073	trp	9
jk2	k10_as_query	Q7WZ65_A1_dpg	dpg	82.49	no_confident_result	dpg	2.15836681827956	dpg	9
jk2	k10_as_query	Q7WZ65_A1_dpg	dpg	82.49	no_confident_result	dpg	2.15836681827956	dpg	9
jk2	k10_as_query	Q83VS0_A6-16-_ser	ser	97.69	no_confident_result	ser	1.64867627563351	ser	9
jk2	k10_as_query	Q83VS0_A6-16-_ser	ser	97.69	no_confident_result	ser	1.64867627563351	ser	9
jk2	k10_as_query	Q83VS0_A8-18-_dhab|dht	dhab|dht	88.18	no_confident_result	dhab|dht	4.16422293220277	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk2	k10_as_query	Q83VS0_A8-18-_dhab|dht	dhab|dht	88.18	no_confident_result	dhab|dht	4.16422293220277	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk2	k10_as_query	Q83VS1_A2-7-_val	val	100	no_confident_result	val	3.06247825112779	d-val|leu|val	9
jk2	k10_as_query	Q83VS1_A2-7-_val	val	100	no_confident_result	val	3.06247825112779	d-val|leu|val	9
jk2	k10_as_query	Q83VS1_A5-10-_ala	ala	100	ala	ala	3.55974439462022	ala	9
jk2	k10_as_query	Q83VS1_A5-10-_ala	ala	100	ala	ala	3.55974439462022	ala	9
jk2	k10_as_query	Q84BQ5_A3-5-_leu	leu	80.27	leu	leu	0.785126824772774	d-leu|d-val|leu|val	9
jk2	k10_as_query	Q84BQ5_A3-5-_leu	leu	80.27	leu	leu	0.785126824772774	d-leu|d-val|leu|val	9
jk2	k10_as_query	Q84BQ6v1_A1_leu	leu	100	leu	leu	1.52074190279986	d-leu|d-val|leu|val	9
jk2	k10_as_query	Q84BQ6v1_A1_leu	leu	100	leu	leu	1.52074190279986	d-leu|d-val|leu|val	9
jk2	k10_as_query	Q8KLL4v2_A1_dpg	dpg	100	dpg	dpg	2.76260680864676	dpg	9
jk2	k10_as_query	Q8KLL4v2_A1_dpg	dpg	100	dpg	dpg	2.76260680864676	dpg	9
jk2	k10_as_query	Q8NJX1_A12_abu|iva	abu|iva	63.57	no_confident_result	leu	0	abu|iva	9
jk2	k10_as_query	Q8NJX1_A12_abu|iva	abu|iva	63.57	no_confident_result	leu	0	abu|iva	9
jk2	k10_as_query	Q8NJX1_A17_gln	gln	58.62	no_confident_result	gln	0	gln	9
jk2	k10_as_query	Q8NJX1_A17_gln	gln	58.62	no_confident_result	gln	0	gln	9
jk2	k10_as_query	Q93I54v1_A2_ser	ser	100	ser	ser	1.49539634532719	ser	9
jk2	k10_as_query	Q93I54v1_A2_ser	ser	100	ser	ser	1.49539634532719	ser	9
jk2	k10_as_query	Q9FB27_A2_his	his	42.89	asn	asn	0	his	9
jk2	k10_as_query	Q9FB27_A2_his	his	42.89	asn	asn	0	his	9
jk2	k10_as_query	Q9FDB3_A1_dhab|dht	dhab|dht	100	dhab|dht	dhab|dht	3.02299616073676	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk2	k10_as_query	Q9FDB3_A1_dhab|dht	dhab|dht	100	dhab|dht	dhab|dht	3.02299616073676	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk2	k10_as_query	Q9KID8v1_A1_pip	pip	100	no_confident_result	pip	1.30979997312331	pip	9
jk2	k10_as_query	Q9KID8v1_A1_pip	pip	100	no_confident_result	pip	1.30979997312331	pip	9
jk2	k10_as_query	Q9RAH4_A2_ser	ser	77.99	no_confident_result	ser	0.624422828808435	ser	9
jk2	k10_as_query	Q9RAH4_A2_ser	ser	77.99	no_confident_result	ser	0.624422828808435	ser	9
jk2	k10_as_query	Q9RK14_A1_orn|horn	orn|horn	63.39	no_confident_result	orn	0.0031871298236597	fhorn|horn|orn	9
jk2	k10_as_query	Q9RK14_A1_orn|horn	orn|horn	63.39	no_confident_result	orn	0.0031871298236597	fhorn|horn|orn	9
jk2	k10_as_query	Q9S1A8_A2-9-_me-asp	me-asp	74.77	no_confident_result	me-asp	0.488912418645278	me-asp	9
jk2	k10_as_query	Q9S1A8_A2-9-_me-asp	me-asp	74.77	no_confident_result	me-asp	0.488912418645278	me-asp	9
jk2	k10_as_query	Q9S1A9_A1-6-_ser	ser	71.34	ser	ser	0.185248013090425	ser	9
jk2	k10_as_query	Q9S1A9_A1-6-_ser	ser	71.34	ser	ser	0.185248013090425	ser	9
jk2	k10_as_query	Q9Z4X5_A2_gly	gly	100	gly	gly	0.908802496604927	gly	9
jk2	k10_as_query	Q9Z4X5_A2_gly	gly	100	gly	gly	0.908802496604927	gly	9
jk2	k10_as_query	removed_A2-3-_val	val	89.18	no_confident_result	val	0.52198067151134	val	9
jk2	k10_as_query	removed_A2-3-_val	val	89.18	no_confident_result	val	0.52198067151134	val	9
jk2	k10_as_query	simA_mod4_val	val	54.78	no_confident_result	leu	0	val	9
jk2	k10_as_query	simA_mod4_val	val	54.78	no_confident_result	leu	0	val	9
jk2	k10_as_query	YP_116975-1_508_mod1_lys	lys	52.2	no_confident_result	lys	0	lys	9
jk2	k10_as_query	YP_116975-1_508_mod1_lys	lys	52.2	no_confident_result	lys	0	lys	9
jk2	k10_as_query	YP_116976-1_488_mod1_lys	lys	51.38	no_confident_result	lys	0	lys	9
jk2	k10_as_query	YP_116976-1_488_mod1_lys	lys	51.38	no_confident_result	lys	0	lys	9
jk2	k10_as_query	YP_631961-1_9179_mod6_ser	ser	92.5	no_confident_result	ser	1.33782183212451	dpr|ser	9
jk2	k10_as_query	YP_631961-1_9179_mod6_ser	ser	92.5	no_confident_result	ser	1.33782183212451	dpr|ser	9
jk2	k10_as_query	ZP_10287805-1_2041_mod2_ile|d-leu	ile|d-leu	42.12	no_confident_result	val	0	d-leu|ile	9
jk2	k10_as_query	ZP_10287805-1_2041_mod2_ile|d-leu	ile|d-leu	42.12	no_confident_result	val	0	d-leu|ile	9
jk2	k1_as_query	AEA30273-1_2593_mod3_boh-ome-tyr	boh-ome-tyr	56.73	no_confident_result	trp	0	boh-ome-tyr	9
jk2	k1_as_query	AEA30273-1_2593_mod3_boh-ome-tyr	boh-ome-tyr	56.73	no_confident_result	trp	0	boh-ome-tyr	9
jk2	k1_as_query	AGC65513-1_491_mod1_phe|tyr	phe|tyr	33.06	no_confident_result	trp|6cl-trp	0	phe|tyr	9
jk2	k1_as_query	AGC65513-1_491_mod1_phe|tyr	phe|tyr	33.06	no_confident_result	trp|6cl-trp	0	phe|tyr	9
jk2	k1_as_query	AGM16412-1_456_mod1_orn	orn	100	orn	orn	2.98250089355454	orn	9
jk2	k1_as_query	AGM16412-1_456_mod1_orn	orn	100	orn	orn	2.98250089355454	orn	9
jk2	k1_as_query	AHF21228-1_8208_mod6_ser	ser	100	no_confident_result	ser	2.48558885307804	ser	9
jk2	k1_as_query	AHF21228-1_8208_mod6_ser	ser	100	no_confident_result	ser	2.48558885307804	ser	9
jk2	k1_as_query	AHZ20774-1_1541_mod2_gln	gln	100	gln	gln	0.760430684084294	d-gln|d-leu|gln	9
jk2	k1_as_query	AHZ20774-1_1541_mod2_gln	gln	100	gln	gln	0.760430684084294	d-gln|d-leu|gln	9
jk2	k1_as_query	BGC0000314_WP_010369430-1_544_mod1_asn	asn	100	no_confident_result	d-asn	3.0823241150076	asn|d-asn	9
jk2	k1_as_query	BGC0000314_WP_010369430-1_544_mod1_asn	asn	100	no_confident_result	d-asn	3.0823241150076	asn|d-asn	9
jk2	k1_as_query	BGC0000335_AID65225-1_1648_mod1_tyr	tyr	74.47	phe	phe	0.241184343033337	tyr	9
jk2	k1_as_query	BGC0000335_AID65225-1_1648_mod1_tyr	tyr	74.47	phe	phe	0.241184343033337	tyr	9
jk2	k1_as_query	BGC0000369_AHZ20773-1_2017_mod2_tyr	tyr	100	no_confident_result	tyr	0.886160140245219	tyr	9
jk2	k1_as_query	BGC0000369_AHZ20773-1_2017_mod2_tyr	tyr	100	no_confident_result	tyr	0.886160140245219	tyr	9
jk2	k1_as_query	BGC0000369_AHZ20784-1_1992_mod2_glu|tyr	glu|tyr	100	no_confident_result	gln|tyr	0.780907297067472	gln|glu|tyr	9
jk2	k1_as_query	BGC0000369_AHZ20784-1_1992_mod2_glu|tyr	glu|tyr	100	no_confident_result	gln|tyr	0.780907297067472	gln|glu|tyr	9
jk2	k1_as_query	BGC0000400_AGM16413-1_2831_mod3_ser	ser	100	ser	ser	2.20939658298184	ser	9
jk2	k1_as_query	BGC0000400_AGM16413-1_2831_mod3_ser	ser	100	ser	ser	2.20939658298184	ser	9
jk2	k1_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	4-5-dehydro-arg|me-tyr	50.83	no_confident_result	me-tyr	0	4-5-dehydro-arg|me-tyr	9
jk2	k1_as_query	BGC0000414_BAO84866-1_500_mod1_4-5-dehydro-arg|me-tyr	4-5-dehydro-arg|me-tyr	50.83	no_confident_result	me-tyr	0	4-5-dehydro-arg|me-tyr	9
jk2	k1_as_query	BGC0000419_AIG79241-1_462_mod1_hpg	hpg	98.1	no_confident_result	hpg	3.22670076133547	hpg|hpg2cl	9
jk2	k1_as_query	BGC0000419_AIG79241-1_462_mod1_hpg	hpg	98.1	no_confident_result	hpg	3.22670076133547	hpg|hpg2cl	9
jk2	k1_as_query	BGC0000423_CBG75492-1_240_mod1_fhorn	fhorn	100	no_confident_result	nme-fhorn	0.868922414357534	fhorn|nme-fhorn	9
jk2	k1_as_query	BGC0000423_CBG75492-1_240_mod1_fhorn	fhorn	100	no_confident_result	nme-fhorn	0.868922414357534	fhorn|nme-fhorn	9
jk2	k1_as_query	BGC0000423_CBG75492-1_5304_mod5_horn	horn	53.73	no_confident_result	no_confident_result	0	d-cyclo-horn|horn	9
jk2	k1_as_query	BGC0000423_CBG75492-1_5304_mod5_horn	horn	53.73	no_confident_result	no_confident_result	0	d-cyclo-horn|horn	9
jk2	k1_as_query	BGC0000425_AFH75320-1_2651_mod3_d-ser	d-ser	85.25	no_confident_result	d-ser	2.62696459947136	d-ser|ser	9
jk2	k1_as_query	BGC0000425_AFH75320-1_2651_mod3_d-ser	d-ser	85.25	no_confident_result	d-ser	2.62696459947136	d-ser|ser	9
jk2	k1_as_query	BGC0000425_AFH75321-1_1645_mod2_leu	leu	95.77	no_confident_result	d-val	3.78047116064483	d-val|leu|val	9
jk2	k1_as_query	BGC0000425_AFH75321-1_1645_mod2_leu	leu	95.77	no_confident_result	d-val	3.78047116064483	d-val|leu|val	9
jk2	k1_as_query	BGC0000425_AFH75321-1_581_mod1_d-gln	d-gln	88.45	no_confident_result	d-leu	2.13212535686225	d-gln	9
jk2	k1_as_query	BGC0000425_AFH75321-1_581_mod1_d-gln	d-gln	88.45	no_confident_result	d-leu	2.13212535686225	d-gln	9
jk2	k1_as_query	BGC0000431_EFE73313-1_1569_mod2_lys	lys	100	no_confident_result	met	0.826598507029448	lys|met	9
jk2	k1_as_query	BGC0000431_EFE73313-1_1569_mod2_lys	lys	100	no_confident_result	met	0.826598507029448	lys|met	9
jk2	k1_as_query	BGC0000439_AHH53507-1_475_mod1_orn	orn	100	orn	orn	0.832450066624359	orn	9
jk2	k1_as_query	BGC0000439_AHH53507-1_475_mod1_orn	orn	100	orn	orn	0.832450066624359	orn	9
jk2	k1_as_query	BGC0000449_AHF21228-1_10396_mod8_dab	dab	100	no_confident_result	dab	3.13558291393664	dab	9
jk2	k1_as_query	BGC0000449_AHF21228-1_10396_mod8_dab	dab	100	no_confident_result	dab	3.13558291393664	dab	9
jk2	k1_as_query	BGC0000449_AHF21229-1_1387_mod2_ile	ile	100	no_confident_result	ala	0.830743779493593	ala|ile	9
jk2	k1_as_query	BGC0000449_AHF21229-1_1387_mod2_ile	ile	100	no_confident_result	ala	0.830743779493593	ala|ile	9
jk2	k1_as_query	BGC0000463_AGM14933-1_561_mod1_gln	gln	75.2	no_confident_result	leu	0.685418468405985	gln|leu	9
jk2	k1_as_query	BGC0000463_AGM14933-1_561_mod1_gln	gln	75.2	no_confident_result	leu	0.685418468405985	gln|leu	9
jk2	k1_as_query	BGC0000464_CDG17982-1_2738_mod3_pro	pro	95.69	no_confident_result	pro	0.71254078722356	no_call	0
jk2	k1_as_query	BGC0000464_CDG17982-1_2738_mod3_pro	pro	95.69	no_confident_result	pro	0.71254078722356	no_call	0
jk2	k1_as_query	BGC0001019_AHB82071-1_2004_mod2_trp	trp	49.36	no_confident_result	tyr	0	trp	9
jk2	k1_as_query	BGC0001019_AHB82071-1_2004_mod2_trp	trp	49.36	no_confident_result	tyr	0	trp	9
jk2	k1_as_query	BGC0001019_AHB82071-1_3517_mod3_gly	gly	59.67	no_confident_result	gly	0	gly	9
jk2	k1_as_query	BGC0001019_AHB82071-1_3517_mod3_gly	gly	59.67	no_confident_result	gly	0	gly	9
jk2	k1_as_query	BGC0001035_EPE34341-1_6121_mod6_4oh-pro	4oh-pro	100	no_confident_result	3oh-pro|3oh-4me-pro	0.624486973593452	3oh-4me-pro|3oh-pro|4oh-pro	9
jk2	k1_as_query	BGC0001035_EPE34341-1_6121_mod6_4oh-pro	4oh-pro	100	no_confident_result	3oh-pro|3oh-4me-pro	0.624486973593452	3oh-4me-pro|3oh-pro|4oh-pro	9
jk2	k1_as_query	BGC0001036_AGZ15455-1_29_mod1_ala|leu|val	ala|leu|val	38.52	no_confident_result	trp	0	ala|leu|val	9
jk2	k1_as_query	BGC0001036_AGZ15455-1_29_mod1_ala|leu|val	ala|leu|val	38.52	no_confident_result	trp	0	ala|leu|val	9
jk2	k1_as_query	BGC0001036_AGZ15460-1_476_mod1_noh-val	noh-val	100	no_confident_result	noh-val	1.62465005466609	noh-val	9
jk2	k1_as_query	BGC0001036_AGZ15460-1_476_mod1_noh-val	noh-val	100	no_confident_result	noh-val	1.62465005466609	noh-val	9
jk2	k1_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	d-ala	45.09	no_confident_result	val	0	d-ala	9
jk2	k1_as_query	BGC0001045_AFR69334-1_544_mod1_d-ala	d-ala	45.09	no_confident_result	val	0	d-ala	9
jk2	k1_as_query	BGC0001125_AIW82277-1_525_mod1_asn	asn	81.67	no_confident_result	asn	0.84171690870957	asn|gln	9
jk2	k1_as_query	BGC0001125_AIW82277-1_525_mod1_asn	asn	81.67	no_confident_result	asn	0.84171690870957	asn|gln	9
jk2	k1_as_query	BGC0001125_AIW82282-1_2490_mod1_val	val	58.39	no_confident_result	val	0	ile|val	9
jk2	k1_as_query	BGC0001125_AIW82282-1_2490_mod1_val	val	58.39	no_confident_result	val	0	ile|val	9
jk2	k1_as_query	BGC0001133_XBJ1_0774_2057_mod2_leu	leu	95.95	no_confident_result	leu	0.73183779704586	leu	9
jk2	k1_as_query	BGC0001133_XBJ1_0774_2057_mod2_leu	leu	95.95	no_confident_result	leu	0.73183779704586	leu	9
jk2	k1_as_query	BGC0001133_XBJ1_0774_3102_mod3_ser	ser	100	no_confident_result	ser	0.698142641344788	ser	9
jk2	k1_as_query	BGC0001133_XBJ1_0774_3102_mod3_ser	ser	100	no_confident_result	ser	0.698142641344788	ser	9
jk2	k1_as_query	BGC0001133_XBJ1_0775_3649_mod4_leu	leu	95.55	no_confident_result	leu	0.695120052025804	leu	9
jk2	k1_as_query	BGC0001133_XBJ1_0775_3649_mod4_leu	leu	95.55	no_confident_result	leu	0.695120052025804	leu	9
jk2	k1_as_query	BGC0001166_AGQ43600-1_1838_mod2_ala	ala	88.05	no_confident_result	ala	0.92011801130461	ala	9
jk2	k1_as_query	BGC0001166_AGQ43600-1_1838_mod2_ala	ala	88.05	no_confident_result	ala	0.92011801130461	ala	9
jk2	k1_as_query	CBG75492_5304_mod5_d-cyclo-horn	d-cyclo-horn	53.73	no_confident_result	no_confident_result	0	d-cyclo-horn|horn	9
jk2	k1_as_query	CBG75492_5304_mod5_d-cyclo-horn	d-cyclo-horn	53.73	no_confident_result	no_confident_result	0	d-cyclo-horn|horn	9
jk2	k1_as_query	CCA29202-1_1497_mod2_cys	cys	56.92	cys	cys	0	cys	9
jk2	k1_as_query	CCA29202-1_1497_mod2_cys	cys	56.92	cys	cys	0	cys	9
jk2	k1_as_query	EFE73312-1_441_mod1_asp	asp	100	no_confident_result	thr	0.875891875850622	asp|thr	9
jk2	k1_as_query	EFE73312-1_441_mod1_asp	asp	100	no_confident_result	thr	0.875891875850622	asp|thr	9
jk2	k1_as_query	EPE34341-1_3930_mod4_4oh-5oh-hty	4oh-5oh-hty	100	no_confident_result	4oh-5oh-orn	0.710539530631164	4oh-5oh-hty|4oh-5oh-orn	9
jk2	k1_as_query	EPE34341-1_3930_mod4_4oh-5oh-hty	4oh-5oh-hty	100	no_confident_result	4oh-5oh-orn	0.710539530631164	4oh-5oh-hty|4oh-5oh-orn	9
jk2	k1_as_query	O30408_A3-4-_phe	phe	60.53	no_confident_result	phe	0	phe	9
jk2	k1_as_query	O30408_A3-4-_phe	phe	60.53	no_confident_result	phe	0	phe	9
jk2	k1_as_query	O52820_A1-4-_hpg|hpg2cl	hpg|hpg2cl	86.51	no_confident_result	hpg|hpg2cl	3.10970081492921	hpg|hpg2cl	9
jk2	k1_as_query	O52820_A1-4-_hpg|hpg2cl	hpg|hpg2cl	86.51	no_confident_result	hpg|hpg2cl	3.10970081492921	hpg|hpg2cl	9
jk2	k1_as_query	O68006_A1_ile	ile	91.11	no_confident_result	ile	1.3634597989041	ile	9
jk2	k1_as_query	O68006_A1_ile	ile	91.11	no_confident_result	ile	1.3634597989041	ile	9
jk2	k1_as_query	O68006_A4_glu	glu	50.59	no_confident_result	glu	0	glu	9
jk2	k1_as_query	O68006_A4_glu	glu	50.59	no_confident_result	glu	0	glu	9
jk2	k1_as_query	O68007_A1-6-_lys	lys	48.45	no_confident_result	no_confident_result	0	lys	9
jk2	k1_as_query	O68007_A1-6-_lys	lys	48.45	no_confident_result	no_confident_result	0	lys	9
jk2	k1_as_query	O68008_A3-10-_his	his	49.81	no_confident_result	trp	0	his	9
jk2	k1_as_query	O68008_A3-10-_his	his	49.81	no_confident_result	trp	0	his	9
jk2	k1_as_query	P0A398_A1_ala	ala	80.04	no_confident_result	ala	0.356051402628375	ala	9
jk2	k1_as_query	P0A398_A1_ala	ala	80.04	no_confident_result	ala	0.356051402628375	ala	9
jk2	k1_as_query	P0C064_A2-3-_val	val	96.48	val	val	0.924848286934357	val	9
jk2	k1_as_query	P0C064_A2-3-_val	val	96.48	val	val	0.924848286934357	val	9
jk2	k1_as_query	P0C064_A3-4-_orn	orn	97.15	orn	orn	0.892170996053621	orn	9
jk2	k1_as_query	P0C064_A3-4-_orn	orn	97.15	orn	orn	0.892170996053621	orn	9
jk2	k1_as_query	P26046_A3_val	val	100	val	val	0.754545419702517	val	9
jk2	k1_as_query	P26046_A3_val	val	100	val	val	0.754545419702517	val	9
jk2	k1_as_query	P27206_A2_leu	leu	81.41	leu	leu	0.634811836106528	leu	9
jk2	k1_as_query	P27206_A2_leu	leu	81.41	leu	leu	0.634811836106528	leu	9
jk2	k1_as_query	P27743_A2_cys	cys	66.16	cys	cys	0.0870462108937398	cys	9
jk2	k1_as_query	P27743_A2_cys	cys	66.16	cys	cys	0.0870462108937398	cys	9
jk2	k1_as_query	P29698_A1-2-_ser	ser	99.04	ser	ser	0.805636558849676	ser	9
jk2	k1_as_query	P29698_A1-2-_ser	ser	99.04	ser	ser	0.805636558849676	ser	9
jk2	k1_as_query	P71717_A1_ser|thr	ser|thr	100	thr	thr	0.874870560291887	ser|thr	9
jk2	k1_as_query	P71717_A1_ser|thr	ser|thr	100	thr	thr	0.874870560291887	ser|thr	9
jk2	k1_as_query	P94460_A1_ile	ile	80.76	no_confident_result	ile	0.505411330785375	ile	9
jk2	k1_as_query	P94460_A1_ile	ile	80.76	no_confident_result	ile	0.505411330785375	ile	9
jk2	k1_as_query	Q45295_A3_leu	leu	94.82	no_confident_result	leu	1.49251861674439	leu	9
jk2	k1_as_query	Q45295_A3_leu	leu	94.82	no_confident_result	leu	1.49251861674439	leu	9
